num_matches, time, player0, player1, red_team_win_rate, std
500, 1.37875, rave_400_0.025_10, random, 0.90501, 0.05992
500, 1.41720, rave_400_0.025_1, random, 0.90182, 0.05741
500, 1.58451, rave_400_0.025_0.01, mcts_100_1, 0.67083, 0.11947
500, 1.43904, rave_400_0.025_0.01, random, 0.90701, 0.06368
500, 1.61918, rave_400_0.025_100, mcts_100_1, 0.63021, 0.15560
500, 1.62422, rave_400_0.025_1, mcts_100_1, 0.67905, 0.11800
500, 1.62683, rave_400_0.025_0.1, mcts_100_1, 0.69250, 0.12194
500, 1.45512, rave_400_0.025_1000, random, 0.80933, 0.11721
500, 1.55109, rave_400_0.025_10000, random, 0.77398, 0.12808
500, 1.76248, rave_400_0.025_1000, mcts_100_1, 0.49234, 0.17056
500, 1.79103, mcts_100_1, rave_400_0.025_1, 0.18249, 0.09911
500, 1.80964, mcts_100_1, rave_400_0.025_0.1, 0.18531, 0.09707
500, 1.72746, rave_400_0.025_10000, mcts_100_1, 0.45192, 0.16737
500, 1.66056, random, rave_400_0.025_10, 0.07435, 0.04841
500, 1.67521, random, rave_400_0.025_0.1, 0.07789, 0.04971
500, 1.84907, mcts_100_1, rave_400_0.025_10, 0.18037, 0.09342
500, 1.68859, random, rave_400_0.025_1, 0.07721, 0.04915
500, 1.86650, mcts_100_1, rave_400_0.025_100, 0.24070, 0.13673
500, 1.69744, random, rave_400_0.025_100, 0.09893, 0.06829
500, 1.71373, random, rave_400_0.025_0.01, 0.07782, 0.04980
500, 1.78876, mcts_100_1, rave_400_0.025_0.01, 0.18132, 0.10627
500, 1.74256, rave_400_0.025_10, mcts_200_0.03125, 0.47370, 0.11846
500, 2.02810, mcts_100_1, rave_400_0.025_10000, 0.49504, 0.17616
500, 1.90401, random, rave_400_0.025_10000, 0.24630, 0.13219
500, 2.09107, mcts_100_1, rave_400_0.025_1000, 0.47255, 0.18322
500, 1.82470, rave_400_0.025_0.01, mcts_200_0.03125, 0.46908, 0.11847
500, 1.87489, rave_400_0.025_1, mcts_200_0.03125, 0.47315, 0.11600
500, 1.99381, random, rave_400_0.025_1000, 0.21784, 0.12648
500, 2.07270, rave_400_0.025_10000, assocrule, 0.65813, 0.14332
500, 1.91359, rave_400_0.025_0.1, mcts_200_0.03125, 0.47030, 0.11448
500, 1.94125, mcts_200_0.03125, rave_400_0.025_0.1, 0.38244, 0.10275
500, 2.14222, rave_400_0.025_0.1, assocrule, 0.83901, 0.07133
500, 1.99789, rave_400_0.025_1000, mcts_200_0.03125, 0.26889, 0.12486
500, 2.00112, rave_400_0.025_100, mcts_200_0.03125, 0.38173, 0.14869
500, 2.01515, rave_400_0.025_10000, mcts_200_0.03125, 0.24475, 0.12424
500, 2.18947, rave_400_0.025_1, assocrule, 0.83543, 0.07427
500, 2.21132, rave_400_0.025_10, assocrule, 0.84387, 0.06679
500, 2.26057, rave_400_0.025_100, assocrule, 0.81512, 0.09440
500, 2.10341, mcts_200_0.03125, rave_400_0.025_0.01, 0.38355, 0.10900
500, 2.11187, mcts_200_0.03125, rave_400_0.025_1, 0.38449, 0.10335
500, 2.12041, mcts_200_0.03125, rave_400_0.025_10, 0.37933, 0.10892
500, 2.13496, mcts_200_0.03125, rave_400_0.025_1000, 0.68971, 0.12501
500, 2.31961, assocrule, rave_400_0.025_0.1, 0.12810, 0.06542
500, 2.36232, rave_400_0.025_1000, assocrule, 0.69993, 0.13822
500, 2.40984, assocrule, rave_400_0.025_0.01, 0.13123, 0.07133
500, 2.42104, assocrule, rave_400_0.025_1, 0.13034, 0.06743
500, 2.26915, mcts_200_0.03125, rave_400_0.025_100, 0.47605, 0.14467
500, 2.27276, mcts_200_0.03125, rave_400_0.025_10000, 0.71283, 0.11974
500, 2.51835, rave_400_0.025_0.01, assocrule, 0.83899, 0.07332
500, 1.23019, rave_400_0.25_100, random, 0.90411, 0.06460
500, 1.23085, rave_400_0.25_1000, random, 0.82276, 0.11637
500, 1.24184, rave_400_0.25_0.1, random, 0.91233, 0.05297
500, 2.57628, assocrule, rave_400_0.025_100, 0.18433, 0.10742
500, 1.28229, rave_400_0.25_0.01, random, 0.91179, 0.05425
500, 2.59812, assocrule, rave_400_0.025_10, 0.13184, 0.06799
500, 1.28726, rave_400_0.25_1, random, 0.91582, 0.04910
500, 1.30035, mcts_100_1, rave_400_0.25_100, 0.19617, 0.11170
500, 1.33084, rave_400_0.25_10, random, 0.90993, 0.05076
500, 2.65557, assocrule, rave_400_0.025_1000, 0.35417, 0.15313
500, 2.66324, assocrule, rave_400_0.025_10000, 0.37903, 0.14825
500, 1.39733, rave_400_0.25_10000, random, 0.79353, 0.13381
500, 1.47585, rave_400_0.25_10, mcts_100_1, 0.70633, 0.11084
500, 1.47697, rave_400_0.25_10000, mcts_100_1, 0.47087, 0.16290
500, 1.50241, rave_400_0.25_100, mcts_100_1, 0.67848, 0.12831
500, 1.45554, rave_400_0.25_0.1, mcts_100_1, 0.70504, 0.11586
500, 1.45618, rave_400_0.25_1, mcts_100_1, 0.70692, 0.11342
500, 1.52402, random, rave_400_0.25_100, 0.07466, 0.05205
500, 1.48438, rave_400_0.25_0.01, mcts_100_1, 0.70332, 0.11725
500, 1.55226, random, rave_400_0.25_1, 0.06875, 0.04553
500, 1.57462, random, rave_400_0.25_0.01, 0.07244, 0.04336
500, 1.58245, random, rave_400_0.25_10, 0.07230, 0.04560
500, 1.58793, random, rave_400_0.25_0.1, 0.07198, 0.04415
500, 1.60234, rave_400_0.25_1000, mcts_100_1, 0.50528, 0.16639
500, 1.66785, mcts_100_1, rave_400_0.25_10, 0.17034, 0.09365
500, 1.62309, mcts_100_1, rave_400_0.25_0.1, 0.17972, 0.09383
500, 1.63831, mcts_100_1, rave_400_0.25_1, 0.17442, 0.09559
500, 1.71676, rave_400_0.25_0.01, mcts_200_0.03125, 0.49995, 0.11094
500, 1.70973, mcts_100_1, rave_400_0.25_0.01, 0.17446, 0.09513
500, 1.76925, rave_400_0.25_100, mcts_200_0.03125, 0.45701, 0.13418
500, 1.77030, random, rave_400_0.25_1000, 0.20508, 0.13343
500, 2.62155, rave_400_0.025_0.1, mcts_400_0.25, 0.39536, 0.09928
500, 2.55407, rave_400_0.025_1000, mcts_400_0.25, 0.20791, 0.09399
500, 1.79388, random, rave_400_0.25_10000, 0.24646, 0.13815
500, 2.56648, rave_400_0.025_1, mcts_400_0.25, 0.39388, 0.09655
500, 1.80954, rave_400_0.25_10, mcts_200_0.03125, 0.50408, 0.11582
500, 1.82366, rave_400_0.25_1, mcts_200_0.03125, 0.49924, 0.11557
500, 2.62625, rave_400_0.025_0.01, mcts_400_0.25, 0.38279, 0.09851
500, 2.64222, mcts_400_0.25, rave_400_0.025_10, 0.43110, 0.10258
500, 2.64323, mcts_400_0.25, rave_400_0.025_0.01, 0.43357, 0.10082
500, 2.74199, mcts_400_0.25, rave_400_0.025_1, 0.42644, 0.10419
500, 2.66599, rave_400_0.025_10, mcts_400_0.25, 0.39056, 0.10064
500, 2.68814, mcts_400_0.25, rave_400_0.025_0.1, 0.43382, 0.10102
